,strategy,decks,penetration,seventeen,BJ_payout,-1_count_bet,-1_count_spot,0_count_bet,0_count_spot,1_count_bet,1_count_spot,2_count_bet,2_count_spot,3_count_bet,3_count_spot,4_count_bet,4_count_spot,5_count_bet,5_count_spot,6_count_bet,6_count_spot,probability_of_winning,expected_value,prob_of_winning_on_pos_count,expected_value_on_pos_count,fifth_percentile_loss
563,counter,6,1.0,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.528183,0.05941639999999999,0.5400360566941959,0.1794825087529902,-3126.679999999899
564,counter,6,1.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.528594,0.0592208,0.5390659959242422,0.1852326459648572,-2718.4000000014044
565,counter,6,1.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.528594,0.0592208,0.5390659959242422,0.1852326459648572,-2718.4000000014044
566,counter,6,1.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.527466,0.04350239999999998,0.537428393718812,0.14330401392790096,-3002.0100000030607
567,counter,6,1.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.527466,0.04350239999999998,0.537428393718812,0.14330401392790096,-3002.0100000030607
568,counter,6,2.0,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.527377,0.031865800000000014,0.5367762364294331,0.11612484921592278,-2355.609999999862
569,counter,6,2.0,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.527377,0.031865800000000014,0.5367762364294331,0.11612484921592278,-2355.609999999862
570,counter,6,2.0,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.526229,0.021982400000000013,0.5350867906951422,0.0874427973855418,-3275.1999999997893
571,counter,6,2.0,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,2,18,2,24,2,0.526229,0.021982400000000013,0.5350867906951422,0.0874427973855418,-3275.1999999997893
572,counter,2,0.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.532337,0.14302699999999996,0.5405006725621037,0.27483977196942,-2070.820000000039
573,counter,2,0.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.532337,0.14302699999999996,0.5405006725621037,0.27483977196942,-2070.820000000039
574,counter,2,0.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.531101,0.14238699999999996,0.5400659092880062,0.2770184719451912,-2357.220000000379
575,counter,2,0.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.531101,0.14238699999999996,0.5400659092880062,0.2770184719451912,-2357.220000000379
576,counter,2,1.0,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.529,0.0683688,0.5365692063949301,0.1610684807055252,-3556.000000001926
577,counter,2,1.0,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.529,0.0683688,0.5365692063949301,0.1610684807055252,-3556.000000001926
578,counter,2,1.0,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.527906,0.05616919999999999,0.5354535697495987,0.13609043897852557,-4284.210000001649
579,counter,2,1.0,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.527906,0.05616919999999999,0.5354535697495987,0.13609043897852557,-4284.210000001649
580,counter,2,1.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525582,0.02363960000000001,0.5315114614988086,0.10087705068725736,-2493.809999999998
581,counter,2,1.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525582,0.02363960000000001,0.5315114614988086,0.10087705068725736,-2493.809999999998
582,counter,2,1.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.524055,0.015908000000000005,0.5301383898292855,0.08061315785676143,-2482.0999999994333
583,counter,2,1.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.524055,0.015908000000000005,0.5301383898292855,0.08061315785676143,-2482.0999999994333
584,counter,4,0.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.529298,0.10364200000000004,0.5370994741671448,0.23235279581052823,-1944.9999999999868
585,counter,4,0.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.529298,0.10364200000000004,0.5370994741671448,0.23235279581052823,-1944.9999999999868
586,counter,4,0.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.528166,0.09516640000000004,0.5368292672434191,0.2184959410800556,-2261.7999999998674
587,counter,4,0.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.528166,0.09516640000000004,0.5368292672434191,0.2184959410800556,-2261.7999999998674
588,counter,4,1.0,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.527747,0.0657212,0.535655881121904,0.16448706718112807,-2105.0000000009245
589,counter,4,1.0,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.527747,0.0657212,0.535655881121904,0.16448706718112807,-2105.0000000009245
590,counter,4,1.0,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.526457,0.0527762,0.5347886493576531,0.13834749345313446,-2321.600000000896
591,counter,4,1.0,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.526457,0.0527762,0.5347886493576531,0.13834749345313446,-2321.600000000896
592,counter,4,1.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.526559,0.029368,0.5335338797077753,0.09095227318383048,-2440.8099999999704
593,counter,4,1.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.526559,0.029368,0.5335338797077753,0.09095227318383048,-2440.8099999999704
594,counter,4,1.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525015,0.022978800000000004,0.5328176576062594,0.0797149435592322,-2282.219999999951
595,counter,4,1.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525015,0.022978800000000004,0.5328176576062594,0.0797149435592322,-2282.219999999951
596,counter,4,2.0,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525578,0.01046940000000001,0.5312566258586386,0.048140693300803054,-2523.2099999999973
597,counter,4,2.0,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525578,0.01046940000000001,0.5312566258586386,0.048140693300803054,-2523.2099999999973
598,counter,4,2.0,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.524632,0.012359000000000009,0.5311165548130862,0.05771296873414599,-2301.799999999988
599,counter,4,2.0,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.524632,0.012359000000000009,0.5311165548130862,0.05771296873414599,-2301.799999999988
600,counter,6,0.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.528265,0.0663104,0.5361352745328227,0.17352100613921984,-1977.4100000018204
601,counter,6,0.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.528265,0.0663104,0.5361352745328227,0.17352100613921984,-1977.4100000018204
602,counter,6,0.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.527513,0.05796120000000001,0.5356102567562033,0.15544628164880986,-2481.819999999985
603,counter,6,0.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.527513,0.05796120000000001,0.5356102567562033,0.15544628164880986,-2481.819999999985
604,counter,6,1.0,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.527133,0.0396142,0.5343349311642381,0.1145923771651782,-1828.800000000568
605,counter,6,1.0,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.527133,0.0396142,0.5343349311642381,0.1145923771651782,-1828.800000000568
606,counter,6,1.0,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.526309,0.03499280000000003,0.5335831600988569,0.10558511307639264,-3791.8000000023294
607,counter,6,1.0,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.526309,0.03499280000000003,0.5335831600988569,0.10558511307639264,-3791.8000000023294
608,counter,6,1.5,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.52638,0.02244400000000003,0.533078267237828,0.07712724854405004,-2203.19999999978
609,counter,6,1.5,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.52638,0.02244400000000003,0.533078267237828,0.07712724854405004,-2203.19999999978
610,counter,6,1.5,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525549,0.026255199999999996,0.5322633651737756,0.0898530814113235,-2168.7999999999074
611,counter,6,1.5,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525549,0.026255199999999996,0.5322633651737756,0.0898530814113235,-2168.7999999999074
612,counter,6,2.0,S17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525911,0.02158200000000001,0.5327736677840712,0.08121546642006702,-1934.0099999999513
613,counter,6,2.0,S17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525911,0.02158200000000001,0.5327736677840712,0.08121546642006702,-1934.0099999999513
614,counter,6,2.0,H17,"[3, 2]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525036,0.01876340000000001,0.5322248632748602,0.07606173693764634,-2064.3999999993375
615,counter,6,2.0,H17,"[6, 5]",1,1,1,1,4,1,8,1,14,1,16,1,18,1,24,1,0.525036,0.01876340000000001,0.5322248632748602,0.07606173693764634,-2064.3999999993375
616,counter,2,0.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.550823,0.22935379999999983,0.5842717926260956,0.5089754399266226,-1904.7049999979547
617,counter,2,0.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.550823,0.22935379999999983,0.5842717926260956,0.5089754399266226,-1904.7049999979547
618,counter,2,0.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.549536,0.22308129999999998,0.5828357932413021,0.4971257114332862,-1920.1999999997956
619,counter,2,0.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.549536,0.22308129999999998,0.5828357932413021,0.4971257114332862,-1920.1999999997956
620,counter,2,1.0,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.545372,0.08982250000000001,0.5808137374388346,0.24479765706816486,-2115.0100000025136
621,counter,2,1.0,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.545372,0.08982250000000001,0.5808137374388346,0.24479765706816486,-2115.0100000025136
622,counter,2,1.0,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.543895,0.07011819999999999,0.5787110612528954,0.1949425072450219,-3364.2149999990233
623,counter,2,1.0,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.543895,0.07011819999999999,0.5787110612528954,0.1949425072450219,-3364.2149999990233
624,counter,2,1.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.53657,0.023102200000000007,0.5779019798434543,0.11384440920175304,-1354.210000000251
625,counter,2,1.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.53657,0.023102200000000007,0.5779019798434543,0.11384440920175304,-1354.210000000251
626,counter,2,1.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.535372,0.018960900000000006,0.5764721397394774,0.10172759990811091,-1700.6000000000886
627,counter,2,1.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.535372,0.018960900000000006,0.5764721397394774,0.10172759990811091,-1700.6000000000886
628,counter,4,0.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.54444,0.11623269999999992,0.5810097593995492,0.31921068943427633,-2977.010000002015
629,counter,4,0.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.54444,0.11623269999999992,0.5810097593995492,0.31921068943427633,-2977.010000002015
630,counter,4,0.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.543929,0.13826030000000006,0.5802066029900332,0.37691523048172765,-2426.799999999887
631,counter,4,0.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.543929,0.13826030000000006,0.5802066029900332,0.37691523048172765,-2426.799999999887
632,counter,4,1.0,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.543114,0.08443509999999999,0.5809419306563025,0.2544539002339749,-2231.500000001486
633,counter,4,1.0,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.543114,0.08443509999999999,0.5809419306563025,0.2544539002339749,-2231.500000001486
634,counter,4,1.0,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.542485,0.08007250000000003,0.5800572585713288,0.24304531806438082,-3424.2999999992253
635,counter,4,1.0,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.542485,0.08007250000000003,0.5800572585713288,0.24304531806438082,-3424.2999999992253
636,counter,4,1.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.540417,0.049038800000000014,0.5796321009466885,0.17791289964851603,-2788.5100000043294
637,counter,4,1.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.540417,0.049038800000000014,0.5796321009466885,0.17791289964851603,-2788.5100000043294
638,counter,4,1.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.539286,0.05175319999999999,0.5784997320614347,0.18901984625653784,-2908.304999999467
639,counter,4,1.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.539286,0.05175319999999999,0.5784997320614347,0.18901984625653784,-2908.304999999467
640,counter,4,2.0,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.53715,0.014274300000000004,0.5785830088444335,0.08311053370583209,-2876.410000000059
641,counter,4,2.0,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.53715,0.014274300000000004,0.5785830088444335,0.08311053370583209,-2876.410000000059
642,counter,4,2.0,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.535698,0.013039500000000008,0.5768640188452242,0.08309710565392853,-2970.3100000002787
643,counter,4,2.0,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.535698,0.013039500000000008,0.5768640188452242,0.08309710565392853,-2970.3100000002787
644,counter,6,0.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.541609,0.08761519999999996,0.5818716165813353,0.2884885124791414,-2265.00500000415
645,counter,6,0.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.541609,0.08761519999999996,0.5818716165813353,0.2884885124791414,-2265.00500000415
646,counter,6,0.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.540622,0.0969536,0.5802443582521155,0.31770592417274857,-2404.100000002807
647,counter,6,0.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.540622,0.0969536,0.5802443582521155,0.31770592417274857,-2404.100000002807
648,counter,6,1.0,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.541051,0.08568259999999997,0.5815950029511374,0.29349392570708926,-2086.405000004886
649,counter,6,1.0,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.541051,0.08568259999999997,0.5815950029511374,0.29349392570708926,-2086.405000004886
650,counter,6,1.0,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.539936,0.07668079999999998,0.5794812519935448,0.2658683012945015,-2324.1349999998265
651,counter,6,1.0,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.539936,0.07668079999999998,0.5794812519935448,0.2658683012945015,-2324.1349999998265
652,counter,6,1.5,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.539176,0.04872230000000001,0.5794017832246305,0.18907247835578797,-2289.409999999878
653,counter,6,1.5,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.539176,0.04872230000000001,0.5794017832246305,0.18907247835578797,-2289.409999999878
654,counter,6,1.5,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.537576,0.05197139999999999,0.5778422419927614,0.20716642322346043,-2126.904999999818
655,counter,6,1.5,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.537576,0.05197139999999999,0.5778422419927614,0.20716642322346043,-2126.904999999818
656,counter,6,2.0,S17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.537663,0.0327679,0.5792393085157186,0.1477195418512559,-2385.3999999988796
657,counter,6,2.0,S17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.537663,0.0327679,0.5792393085157186,0.1477195418512559,-2385.3999999988796
658,counter,6,2.0,H17,"[3, 2]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.536564,0.024574400000000027,0.577750932644009,0.12184002584966065,-2661.9049999984686
659,counter,6,2.0,H17,"[6, 5]",1,1,1,1,3,2,6,2,9,2,12,2,15,2,20,2,0.536564,0.024574400000000027,0.577750932644009,0.12184002584966065,-2661.9049999984686
660,counter,2,0.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.532337,0.11565030000000005,0.5405006725621037,0.2232640550408247,-1687.1100000022627
661,counter,2,0.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.532337,0.11565030000000005,0.5405006725621037,0.2232640550408247,-1687.1100000022627
662,counter,2,0.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.531101,0.11479250000000002,0.5400659092880062,0.22499519254335207,-1924.2050000001761
663,counter,2,0.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.531101,0.11479250000000002,0.5400659092880062,0.22499519254335207,-1924.2050000001761
664,counter,2,1.0,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.529,0.0519547,0.5365692063949301,0.12469737089930094,-2884.925000002291
665,counter,2,1.0,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.529,0.0519547,0.5365692063949301,0.12469737089930094,-2884.925000002291
666,counter,2,1.0,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.527906,0.04260639999999999,0.5354535697495987,0.10601477749492189,-3421.410000004246
667,counter,2,1.0,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.527906,0.04260639999999999,0.5354535697495987,0.10601477749492189,-3421.410000004246
668,counter,2,1.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525582,0.01599379999999999,0.5315114614988086,0.07331538137105412,-1938.0049999989074
669,counter,2,1.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525582,0.01599379999999999,0.5315114614988086,0.07331538137105412,-1938.0049999989074
670,counter,2,1.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.524055,0.009948299999999983,0.5301383898292855,0.059112587846515706,-1901.8999999998352
671,counter,2,1.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.524055,0.009948299999999983,0.5301383898292855,0.059112587846515706,-1901.8999999998352
672,counter,4,0.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.529298,0.08397210000000001,0.5370994741671448,0.1900843868255985,-1525.0100000005966
673,counter,4,0.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.529298,0.08397210000000001,0.5370994741671448,0.1900843868255985,-1525.0100000005966
674,counter,4,0.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.528166,0.07655419999999995,0.5368292672434191,0.17846126710575555,-1806.7050000008305
675,counter,4,0.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.528166,0.07655419999999995,0.5368292672434191,0.17846126710575555,-1806.7050000008305
676,counter,4,1.0,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.527747,0.051390800000000035,0.535655881121904,0.1317109653927876,-1641.1000000000024
677,counter,4,1.0,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.527747,0.051390800000000035,0.535655881121904,0.1317109653927876,-1641.1000000000024
678,counter,4,1.0,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.526457,0.040857200000000024,0.5347886493576531,0.11111116189152997,-1789.099999999173
679,counter,4,1.0,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.526457,0.040857200000000024,0.5347886493576531,0.11111116189152997,-1789.099999999173
680,counter,4,1.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.526559,0.021596900000000002,0.5335338797077753,0.0711915048352358,-1920.1999999988338
681,counter,4,1.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.526559,0.021596900000000002,0.5335338797077753,0.0711915048352358,-1920.1999999988338
682,counter,4,1.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525015,0.016004600000000004,0.5328176576062594,0.06195189290517134,-1833.8099999989015
683,counter,4,1.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525015,0.016004600000000004,0.5328176576062594,0.06195189290517134,-1833.8099999989015
684,counter,4,2.0,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525578,0.0070766999999999965,0.5312566258586386,0.038286643721227434,-2096.609999999987
685,counter,4,2.0,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525578,0.0070766999999999965,0.5312566258586386,0.038286643721227434,-2096.609999999987
686,counter,4,2.0,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.524632,0.0088873,0.5311165548130862,0.04764846569743001,-1786.0150000000535
687,counter,4,2.0,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.524632,0.0088873,0.5311165548130862,0.04764846569743001,-1786.0150000000535
688,counter,6,0.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.528265,0.053126099999999996,0.5361352745328227,0.14180418968072211,-1575.1000000011252
689,counter,6,0.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.528265,0.053126099999999996,0.5361352745328227,0.14180418968072211,-1575.1000000011252
690,counter,6,0.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.527513,0.045849199999999986,0.5356102567562033,0.12626516938392487,-1968.5099999997499
691,counter,6,0.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.527513,0.045849199999999986,0.5356102567562033,0.12626516938392487,-1968.5099999997499
692,counter,6,1.0,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.527133,0.0312232,0.5343349311642381,0.09350050649647715,-1466.1049999994898
693,counter,6,1.0,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.527133,0.0312232,0.5343349311642381,0.09350050649647715,-1466.1049999994898
694,counter,6,1.0,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.526309,0.027138900000000007,0.5335831600988569,0.08581901737042646,-2936.4049999992644
695,counter,6,1.0,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.526309,0.027138900000000007,0.5335831600988569,0.08581901737042646,-2936.4049999992644
696,counter,6,1.5,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.52638,0.016808200000000006,0.533078267237828,0.06195305958153723,-1752.2999999995518
697,counter,6,1.5,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.52638,0.016808200000000006,0.533078267237828,0.06195305958153723,-1752.2999999995518
698,counter,6,1.5,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525549,0.019769700000000008,0.5322633651737756,0.07238259173657015,-1689.4999999993217
699,counter,6,1.5,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525549,0.019769700000000008,0.5322633651737756,0.07238259173657015,-1689.4999999993217
700,counter,6,2.0,S17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525911,0.014401100000000002,0.5327736677840712,0.060463819211651816,-1563.6049999991428
701,counter,6,2.0,S17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525911,0.014401100000000002,0.5327736677840712,0.060463819211651816,-1563.6049999991428
702,counter,6,2.0,H17,"[3, 2]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525036,0.012624699999999994,0.5322248632748602,0.05828906112026309,-1661.2049999988626
703,counter,6,2.0,H17,"[6, 5]",1,1,1,1,3,1,6,1,9,1,12,1,15,1,20,1,0.525036,0.012624699999999994,0.5322248632748602,0.05828906112026309,-1661.2049999988626
704,counter,2,0.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,15,1,20,2,25,2,30,2,0.538656,0.29314509999999994,0.5552419371453765,0.6094444696254847,-4020.004999999958
705,counter,2,0.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,15,1,20,2,25,2,30,2,0.538656,0.29314509999999994,0.5552419371453765,0.6094444696254847,-4020.004999999958
706,counter,2,0.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,15,1,20,2,25,2,30,2,0.537336,0.2907143,0.5543869480389713,0.6075336383845334,-3600.604999997599
707,counter,2,0.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,15,1,20,2,25,2,30,2,0.537336,0.2907143,0.5543869480389713,0.6075336383845334,-3600.604999997599
